timestamp,cycle_key,agent,regime,domain_weight,reliability_mult,final_weight
2026-02-10T13:59:58.240031+00:00,scheduled_2026-02-10T13:59:58,sentiment,HIGH_VOLATILITY,1.5,1.0,0.38
2026-02-10T13:59:58.240031+00:00,scheduled_2026-02-10T13:59:58,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-10T13:59:58.240031+00:00,scheduled_2026-02-10T13:59:58,volatility,HIGH_VOLATILITY,2.25,1.0,1.74
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,macro,HIGH_VOLATILITY,1.5,1.0,1.16
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,geopolitical,HIGH_VOLATILITY,1.5,1.0,0.38
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,supply_chain,HIGH_VOLATILITY,1.5,1.0,0.38
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,inventory,HIGH_VOLATILITY,1.5,1.0,1.16
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,sentiment,HIGH_VOLATILITY,1.5,1.0,1.16
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-10T14:08:33.650941+00:00,scheduled_2026-02-10T14:08:33,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,agronomist,RANGE_BOUND,1.5,1.0,1.5
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,macro,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,geopolitical,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,supply_chain,RANGE_BOUND,1.5,1.0,0.38
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,inventory,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,sentiment,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,technical,RANGE_BOUND,2.25,1.0,2.25
2026-02-10T17:07:47.228560+00:00,manual_2026-02-10T17:07:47,volatility,RANGE_BOUND,1.05,1.0,1.05
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,macro,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,sentiment,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-10T17:13:09.732780+00:00,manual_2026-02-10T17:13:09,volatility,HIGH_VOLATILITY,2.25,1.0,1.52
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,macro,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,supply_chain,HIGH_VOLATILITY,1.5,1.0,0.38
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,inventory,HIGH_VOLATILITY,1.5,1.0,0.38
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,sentiment,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-10T17:13:40.821921+00:00,manual_2026-02-10T17:13:40,volatility,HIGH_VOLATILITY,2.25,1.0,1.52
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,agronomist,RANGE_BOUND,1.5,1.0,1.5
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,macro,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,geopolitical,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,supply_chain,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,inventory,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,sentiment,RANGE_BOUND,1.5,1.0,1.01
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,technical,RANGE_BOUND,2.25,1.0,2.25
2026-02-10T17:15:06.216473+00:00,manual_2026-02-10T17:15:06,volatility,RANGE_BOUND,1.05,1.0,0.71
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,macro,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,supply_chain,HIGH_VOLATILITY,1.5,1.0,0.38
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,sentiment,HIGH_VOLATILITY,1.5,1.0,1.01
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-10T17:15:35.001711+00:00,manual_2026-02-10T17:15:35,volatility,HIGH_VOLATILITY,2.25,1.0,1.52
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:03:48.826601+00:00,scheduled_2026-02-11T14:03:48,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,volatility,HIGH_VOLATILITY,2.25,1.0,1.69
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,agronomist,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,macro,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,geopolitical,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,supply_chain,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,inventory,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,sentiment,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,technical,RANGE_BOUND,2.25,1.0,2.25
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,volatility,RANGE_BOUND,1.05,1.0,1.05
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
